Date,Country,City,Specie,count,min,max,median,variance
22-06-2021,CA,Calgary,wind-gust,88,0.6,18.2,6.8,164.19
07-08-2021,CA,Calgary,wind-gust,96,0.2,16.2,5,131.01
10-08-2021,CA,Calgary,wind-gust,47,0.2,17,4.6,175.95
10-09-2021,CA,Calgary,wind-gust,89,0.3,17.2,5.5,161.29
31-03-2021,CA,Calgary,wind-gust,92,0.5,21.5,6.5,276.68
20-04-2021,CA,Calgary,wind-gust,87,0.1,15.7,5.5,141.61
10-11-2021,CA,Calgary,wind-gust,96,0.6,19.7,8,285.42
23-11-2021,CA,Calgary,wind-gust,96,0.1,22,5.3,235.61
07-03-2021,CA,Calgary,wind-gust,88,0.1,16.2,4.5,101.34
13-04-2021,CA,Calgary,wind-gust,75,0.2,15.2,5.6,188.62
14-04-2021,CA,Calgary,wind-gust,84,0.1,13,5.6,97.53
27-04-2021,CA,Calgary,wind-gust,96,1.6,17.5,6,123.28
24-06-2021,CA,Calgary,wind-gust,87,0.2,9,3.3,53.05
26-06-2021,CA,Calgary,wind-gust,90,0.2,16.7,5.6,126.72
26-11-2021,CA,Calgary,wind-gust,89,0.1,18.2,6.2,235.87
28-09-2021,CA,Calgary,wind-gust,96,0.4,19.6,6.7,210.88
04-11-2021,CA,Calgary,wind-gust,96,0.1,17.7,5.7,144.33
25-01-2021,CA,Calgary,wind-gust,96,1,12.2,5.7,77.42
10-04-2021,CA,Calgary,wind-gust,96,0.1,29,9,460.16
21-05-2021,CA,Calgary,wind-gust,89,0.1,10.7,4.5,60.17
25-05-2021,CA,Calgary,wind-gust,88,0.3,11.5,4,54.92
04-06-2021,CA,Calgary,wind-gust,92,0.1,20,6.2,260.27
09-09-2021,CA,Calgary,wind-gust,90,0.2,12.2,3.2,102.83
18-02-2021,CA,Calgary,wind-gust,91,0.1,12.2,3.5,95.74
17-05-2021,CA,Calgary,wind-gust,93,0.3,29,6.2,342.51
08-08-2021,CA,Calgary,wind-gust,95,0.2,13,4,73.71
20-11-2021,CA,Calgary,wind-gust,96,0.9,24.7,8,441.84
17-01-2021,CA,Calgary,wind-gust,91,0.1,29.5,8.5,345.13
29-01-2021,CA,Calgary,wind-gust,75,0.1,8.5,2.4,40.26
17-04-2021,CA,Calgary,wind-gust,87,0.1,17.2,5,184.8
06-07-2021,CA,Calgary,wind-gust,89,0.2,10.2,3.8,66.04
06-12-2021,CA,Calgary,wind-gust,87,0.2,9,3.9,52.92
09-04-2021,CA,Calgary,wind-gust,92,0.2,21.2,5.7,251.98
29-06-2021,CA,Calgary,wind-gust,85,0.1,17.2,5.7,236.38
01-11-2021,CA,Calgary,wind-gust,90,0.1,15.7,5.5,204.22
28-11-2021,CA,Calgary,wind-gust,95,0.3,10.7,4,63.75
21-01-2021,CA,Calgary,wind-gust,83,0.2,12,4,91.04
08-03-2021,CA,Calgary,wind-gust,91,0.2,13.7,6,93.64
28-07-2021,CA,Calgary,wind-gust,72,0.1,14.5,4.1,148.01
05-12-2021,CA,Calgary,wind-gust,89,0.1,16.7,6.5,171.45
23-03-2021,CA,Calgary,wind-gust,90,0.1,17.2,5.4,157.24
08-06-2021,CA,Calgary,wind-gust,88,0.1,16,4.5,143.82
16-08-2021,CA,Calgary,wind-gust,89,0.2,16,3.4,99.89
20-08-2021,CA,Calgary,wind-gust,94,0.2,12.2,4.4,72.28
01-02-2021,CA,Calgary,wind-gust,81,0.1,9.2,2,71.83
24-02-2021,CA,Calgary,wind-gust,96,0.1,12,5.5,90.17
13-06-2021,CA,Calgary,wind-gust,80,0.5,19.7,6,215.89
30-07-2021,CA,Calgary,wind-gust,79,0.2,17,4.7,181.4
16-09-2021,CA,Calgary,wind-gust,96,0.4,13.7,5.7,79.41
13-02-2021,CA,Calgary,wind-gust,68,0.1,12,5.2,98.36
18-06-2021,CA,Calgary,wind-gust,83,0.1,18.7,4.8,181.79
15-07-2021,CA,Calgary,wind-gust,92,0.3,12.7,3.8,97.87
19-01-2021,CA,Calgary,wind-gust,91,0.1,30.2,7.1,376.73
15-03-2021,CA,Calgary,wind-gust,94,0.1,25.2,7,350.1
11-05-2021,CA,Calgary,wind-gust,96,0.2,20.7,6.2,162.32
15-06-2021,CA,Calgary,wind-gust,94,0.2,23.7,9,267.21
23-06-2021,CA,Calgary,wind-gust,96,0.9,17.2,5.7,95.95
02-07-2021,CA,Calgary,wind-gust,96,1,18.5,5.4,102.87
30-12-2020,CA,Calgary,wind-gust,84,0.1,11.2,3.2,109.51
30-08-2021,CA,Calgary,wind-gust,94,0.3,14.5,4.2,130.01
14-11-2021,CA,Calgary,wind-gust,68,0.2,12,3.7,112.27
16-02-2021,CA,Calgary,wind-gust,71,0.2,9.5,2.6,54.13
03-03-2021,CA,Calgary,wind-gust,87,0.1,13.5,3.2,90.05
18-04-2021,CA,Calgary,wind-gust,78,0.2,15.7,6.6,173.86
20-05-2021,CA,Calgary,wind-gust,88,0.4,12,4.7,68.95
31-05-2021,CA,Calgary,wind-gust,83,0.1,14.5,4.8,103.3
23-07-2021,CA,Calgary,wind-gust,94,0.1,17.5,5.7,191.53
02-02-2021,CA,Calgary,wind-gust,82,0.2,16.7,4.5,121.74
29-03-2021,CA,Calgary,wind-gust,96,4.5,41.2,18,643.69
21-11-2021,CA,Calgary,wind-gust,93,0.1,14.7,5,156.06
06-02-2021,CA,Calgary,wind-gust,72,0.4,9,4.1,51.61
19-08-2021,CA,Calgary,wind-gust,82,0.4,19.2,4.5,137.76
12-11-2021,CA,Calgary,wind-gust,91,0.4,20.7,6.3,202.79
10-02-2021,CA,Winnipeg,pm10,24,3,6,4,3.19
05-04-2021,CA,Winnipeg,pm10,24,2,7,5,18.84
23-05-2021,CA,Winnipeg,pm10,24,2,4,3,4.06
06-07-2021,CA,Winnipeg,pm10,24,3,8,6,12.45
10-07-2021,CA,Winnipeg,pm10,24,2,8,5,16.23
23-08-2021,CA,Winnipeg,pm10,23,1,8,3,32.41
22-09-2021,CA,Winnipeg,pm10,24,1,5,3,8.97
16-01-2021,CA,Winnipeg,pm10,24,1,5,3,6.94
01-03-2021,CA,Winnipeg,pm10,22,1,5,2,23.31
02-03-2021,CA,Winnipeg,pm10,24,1,7,4,23.03
22-05-2021,CA,Winnipeg,pm10,24,1,6,3,13.04
20-07-2021,CA,Winnipeg,pm10,24,5,21,7,186.3
06-08-2021,CA,Winnipeg,pm10,24,3,15,7,79.06
15-05-2021,CA,Winnipeg,pm10,24,1,18,4,103.03
20-06-2021,CA,Winnipeg,pm10,24,1,5,3,16.74
01-07-2021,CA,Winnipeg,pm10,24,3,13,5,43.46
03-07-2021,CA,Winnipeg,pm10,24,2,10,4,35.58
10-01-2021,CA,Winnipeg,pm10,24,2,4,3,2.83
19-02-2021,CA,Winnipeg,pm10,24,2,7,4,15.65
01-02-2021,CA,Winnipeg,pm10,24,3,5,3,4.33
29-03-2021,CA,Winnipeg,pm10,24,1,14,3,109.28
10-04-2021,CA,Winnipeg,pm10,24,1,8,3,17.81
15-08-2021,CA,Winnipeg,pm10,24,4,9,6,23.03
13-11-2021,CA,Winnipeg,pm10,23,1,5,3,12.25
30-05-2021,CA,Winnipeg,pm10,24,1,5,3,11.29
04-09-2021,CA,Winnipeg,pm10,24,1,8,3,32.01
11-11-2021,CA,Winnipeg,pm10,24,2,4,3,4.28
24-04-2021,CA,Winnipeg,pm10,24,3,5,4,5.63
25-05-2021,CA,Winnipeg,pm10,24,2,7,4,18.48
13-06-2021,CA,Winnipeg,pm10,22,1,8,3,20.37
23-06-2021,CA,Winnipeg,pm10,22,2,7,5,26.23
05-08-2021,CA,Winnipeg,pm10,24,3,19,7,137.1
25-08-2021,CA,Winnipeg,pm10,24,1,6,3,19.06
12-11-2021,CA,Winnipeg,pm10,24,2,5,4,13.03
02-12-2021,CA,Winnipeg,pm10,24,2,7,4,13.84
28-08-2021,CA,Winnipeg,pm10,24,1,6,4,14.33
29-09-2021,CA,Winnipeg,pm10,22,3,11,7,29.18
29-12-2020,CA,Winnipeg,pm10,6,2,3,2,2.67
05-01-2021,CA,Winnipeg,pm10,24,3,5,4,5.22
17-02-2021,CA,Winnipeg,pm10,24,4,6,5,4.57
23-03-2021,CA,Winnipeg,pm10,24,2,8,4,23.46
28-06-2021,CA,Winnipeg,pm10,24,2,6,4,14.33
09-07-2021,CA,Winnipeg,pm10,24,3,6,4,4.76
26-11-2021,CA,Winnipeg,pm10,24,2,9,5,31.52
13-01-2021,CA,Winnipeg,pm10,24,1,4,3,6.3
21-02-2021,CA,Winnipeg,pm10,24,1,5,3,8.41
18-04-2021,CA,Winnipeg,pm10,24,2,6,4,9.78
11-09-2021,CA,Winnipeg,pm10,23,1,7,3,27.11
01-10-2021,CA,Winnipeg,pm10,23,1,10,4,37.19
09-03-2021,CA,Winnipeg,pm10,24,1,5,3,12.59
26-07-2021,CA,Winnipeg,pm10,24,2,9,4,27.66
27-08-2021,CA,Winnipeg,pm10,24,2,9,5,35.65
01-01-2021,CA,Winnipeg,pm10,24,1,5,3,10.14
18-03-2021,CA,Winnipeg,pm10,24,3,11,4,56.74
15-04-2021,CA,Winnipeg,pm10,24,2,5,3,4.93
04-06-2021,CA,Winnipeg,pm10,24,2,8,4,33.46
12-06-2021,CA,Winnipeg,pm10,24,1,6,3,10.14
18-07-2021,CA,Winnipeg,pm10,24,3,7,5,8.62
17-09-2021,CA,Winnipeg,pm10,21,2,5,4,7.48
27-09-2021,CA,Winnipeg,pm10,24,2,6,4,16.23
23-01-2021,CA,Winnipeg,pm10,24,2,4,3,3.46
27-02-2021,CA,Winnipeg,pm10,24,3,5,4,3.75
28-02-2021,CA,Winnipeg,pm10,24,2,5,4,11.88
16-03-2021,CA,Winnipeg,pm10,24,3,5,4,6.07
02-06-2021,CA,Winnipeg,pm10,24,1,7,3,20.58
03-09-2021,CA,Winnipeg,pm10,20,2,6,3,15.16
19-11-2021,CA,Winnipeg,pm10,24,1,5,3,14.78
06-03-2021,CA,Winnipeg,pm10,24,2,5,3,5.43
11-03-2021,CA,Winnipeg,pm10,24,3,7,5,10.27
21-03-2021,CA,Winnipeg,pm10,24,2,5,4,7.23
12-07-2021,CA,Winnipeg,pm10,24,2,10,5,36.74
11-01-2021,CA,Winnipeg,pm10,24,1,5,3,6.88
04-05-2021,CA,Winnipeg,pm10,23,3,6,4,9.92
06-05-2021,CA,Winnipeg,pm10,24,3,7,4,14.49
04-08-2021,CA,Winnipeg,pm10,24,4,11,7,46.94
06-09-2021,CA,Winnipeg,pm10,23,2,7,4,20.43
06-12-2021,CA,Winnipeg,pm10,23,1,6,3,11.19
25-02-2021,CA,Winnipeg,pm10,24,1,6,2,14.76
29-04-2021,CA,Winnipeg,pm10,24,2,7,4,21.67
02-05-2021,CA,Winnipeg,pm10,24,2,6,4,9.84
10-05-2021,CA,Winnipeg,pm10,24,3,9,4,19.71
30-06-2021,CA,Winnipeg,pm10,24,2,9,5,24.57
16-08-2021,CA,Winnipeg,pm10,24,3,10,5,35.49
16-09-2021,CA,Winnipeg,pm10,24,2,6,4,13.46
04-11-2021,CA,Winnipeg,pm10,24,4,7,4,7.83
26-03-2021,CA,Winnipeg,pm10,24,3,6,4,8.24
28-03-2021,CA,Winnipeg,pm10,23,1,7,2,23.32
25-04-2021,CA,Winnipeg,pm10,24,3,7,4,8.91
27-04-2021,CA,Winnipeg,pm10,24,2,8,4,16.07
14-05-2021,CA,Winnipeg,pm10,24,2,9,5,20.87
21-08-2021,CA,Winnipeg,pm10,16,2,8,4,25.29
03-12-2021,CA,Winnipeg,pm10,24,1,6,4,15.92
21-01-2021,CA,Winnipeg,pm10,24,3,6,5,9.4
22-04-2021,CA,Winnipeg,pm10,24,3,9,5,21.72
13-09-2021,CA,Winnipeg,pm10,24,2,7,4,14.33
12-03-2021,CA,Winnipeg,pm10,24,4,7,5,6.3
11-07-2021,CA,Winnipeg,pm10,24,2,6,5,17.32
07-01-2021,CA,Winnipeg,pm10,24,3,6,4,5.8
15-03-2021,CA,Winnipeg,pm10,24,2,6,4,11.29
22-03-2021,CA,Winnipeg,pm10,24,3,7,4,13.84
14-08-2021,CA,Winnipeg,pm10,24,1,8,5,23.46
20-11-2021,CA,Winnipeg,pm10,24,2,8,4,21.45
28-11-2021,CA,Winnipeg,pm10,24,3,10,4,30.27
05-05-2021,CA,Winnipeg,pm10,24,3,6,4,6.96
29-06-2021,CA,Winnipeg,pm10,24,3,7,5,18.97
19-05-2021,CA,Winnipeg,pm10,23,1,7,4,14.74
21-06-2021,CA,Winnipeg,pm10,23,1,6,3,13
08-08-2021,CA,Winnipeg,pm10,23,3,7,5,21.34
25-01-2021,CA,Winnipeg,pm10,24,1,5,3,9.49
21-05-2021,CA,Winnipeg,pm10,23,1,6,3,13.48
07-09-2021,CA,Winnipeg,pm10,24,1,9,4,36.23
19-09-2021,CA,Winnipeg,pm10,22,1,9,5,45.22
24-11-2021,CA,Winnipeg,pm10,24,2,8,5,20.42
12-01-2021,CA,Winnipeg,pm10,24,1,5,3,6.01
10-06-2021,CA,Winnipeg,pm10,24,1,5,3,11.52
16-06-2021,CA,Winnipeg,pm10,23,1,8,4,32.41
23-07-2021,CA,Winnipeg,pm10,14,1,7,4,45.77
05-12-2021,CA,Winnipeg,pm10,24,1,5,3,8.91
19-01-2021,CA,Winnipeg,pm10,18,1,5,4,17.12
08-06-2021,CA,Winnipeg,pm10,24,1,6,4,17.37
30-12-2020,CA,Winnipeg,pm10,24,2,4,3,2.88
27-03-2021,CA,Winnipeg,pm10,24,2,6,4,8.24
28-04-2021,CA,Winnipeg,pm10,24,2,7,4,17.39
13-08-2021,CA,Winnipeg,pm10,24,1,7,3,24.57
24-03-2021,CA,Winnipeg,pm10,24,2,4,3,3.89
31-03-2021,CA,Winnipeg,pm10,24,3,7,4,9.4
17-04-2021,CA,Winnipeg,pm10,24,2,7,3,15.36
09-06-2021,CA,Winnipeg,pm10,23,2,11,4,48.06
23-09-2021,CA,Winnipeg,pm10,24,2,7,3,19.93
15-01-2021,CA,Winnipeg,pm10,24,2,5,3,10.27
06-04-2021,CA,Winnipeg,pm10,24,2,9,4,24.93
26-05-2021,CA,Winnipeg,pm10,24,2,5,3,6.07
15-06-2021,CA,Winnipeg,pm10,23,2,6,3,11.7
31-08-2021,CA,Winnipeg,pm10,24,2,9,3,26.01
12-09-2021,CA,Winnipeg,pm10,24,1,5,3,16.23
11-06-2021,CA,Winnipeg,pm10,21,1,9,3,44.33
26-06-2021,CA,Winnipeg,pm10,24,3,6,4,8.62
07-07-2021,CA,Winnipeg,pm10,24,4,15,6,70.42
29-08-2021,CA,Winnipeg,pm10,23,1,6,4,23.12
26-09-2021,CA,Winnipeg,pm10,24,3,8,5,23.19
03-11-2021,CA,Winnipeg,pm10,24,2,6,4,9.11
12-05-2021,CA,Winnipeg,pm10,24,3,7,5,10.36
17-05-2021,CA,Winnipeg,pm10,23,2,6,4,11.19
14-06-2021,CA,Winnipeg,pm10,23,2,7,4,19.96
14-07-2021,CA,Winnipeg,pm10,24,3,8,4,16.23
16-07-2021,CA,Winnipeg,pm10,24,3,8,6,19.93
11-08-2021,CA,Winnipeg,pm10,23,1,11,3,46.56
26-04-2021,CA,Winnipeg,pm10,24,3,5,4,6.07
08-09-2021,CA,Winnipeg,pm10,23,2,11,4,31.46
01-06-2021,CA,Winnipeg,pm10,23,2,11,3,37.19
25-07-2021,CA,Winnipeg,pm10,24,2,6,4,11.29
01-11-2021,CA,Winnipeg,pm10,24,1,6,4,13.03
18-11-2021,CA,Winnipeg,pm10,24,1,5,4,11.3
24-02-2021,CA,Winnipeg,pm10,24,3,7,4,13.04
11-02-2021,CA,Winnipeg,pm10,24,3,5,3,4.28
04-03-2021,CA,Winnipeg,pm10,24,3,7,4,12.1
30-03-2021,CA,Winnipeg,pm10,24,4,8,7,11.72
18-06-2021,CA,Winnipeg,pm10,24,3,6,4,9.11
06-01-2021,CA,Winnipeg,pm10,24,3,5,4,3.89
14-01-2021,CA,Winnipeg,pm10,24,3,5,4,3.41
24-05-2021,CA,Winnipeg,pm10,20,1,11,3,55.24
28-05-2021,CA,Winnipeg,pm10,24,2,5,3,6.01
09-08-2021,CA,Winnipeg,pm10,18,1,14,6,89.41
28-09-2021,CA,Winnipeg,pm10,24,5,8,6,10.36
29-01-2021,CA,Winnipeg,pm10,24,2,5,3,3.41
16-02-2021,CA,Winnipeg,pm10,24,3,5,4,3.89
14-11-2021,CA,Winnipeg,pm10,23,1,8,3,17.83
04-01-2021,CA,Winnipeg,pm10,24,3,6,4,6.01
11-05-2021,CA,Winnipeg,pm10,24,3,6,4,7.66
24-07-2021,CA,Winnipeg,pm10,24,2,7,4,19.93
28-07-2021,CA,Winnipeg,pm10,24,1,9,5,48.97
30-10-2021,CA,Winnipeg,pm10,23,2,7,4,16.36
01-12-2021,CA,Winnipeg,pm10,23,1,5,4,15.73
28-01-2021,CA,Winnipeg,pm10,24,2,5,3,3.89
01-04-2021,CA,Winnipeg,pm10,24,3,9,4,28.41
24-09-2021,CA,Winnipeg,pm10,24,2,6,4,10.71
02-02-2021,CA,Winnipeg,pm10,24,2,4,3,3.46
10-03-2021,CA,Winnipeg,pm10,24,3,5,4,5.8
16-04-2021,CA,Winnipeg,pm10,24,2,6,4,12.39
01-08-2021,CA,Winnipeg,pm10,24,3,11,6,37.39
02-08-2021,CA,Winnipeg,pm10,24,6,13,9,32.75
08-05-2021,CA,Winnipeg,pm10,24,2,6,3,11.88
24-08-2021,CA,Winnipeg,pm10,24,1,10,3,43.75
03-01-2021,CA,Winnipeg,pm10,24,2,4,3,2.88
27-01-2021,CA,Winnipeg,pm10,24,2,6,4,9.11
06-02-2021,CA,Winnipeg,pm10,24,3,4,4,2.32
09-02-2021,CA,Winnipeg,pm10,24,3,5,4,2.16
26-02-2021,CA,Winnipeg,pm10,24,2,5,4,10.85
14-03-2021,CA,Winnipeg,pm10,24,2,5,3,5.8
15-11-2021,CA,Winnipeg,pm10,24,2,4,3,5.63
17-11-2021,CA,Winnipeg,pm10,24,2,6,4,6.96
07-12-2021,CA,Winnipeg,pm10,10,3,7,3,16
10-11-2021,CA,Winnipeg,pm10,23,2,7,3,16.76
21-11-2021,CA,Winnipeg,pm10,24,1,6,3,10.27
03-04-2021,CA,Winnipeg,pm10,24,2,7,4,19.11
20-04-2021,CA,Winnipeg,pm10,24,2,5,4,5.63
07-05-2021,CA,Winnipeg,pm10,24,2,6,4,6.94
22-08-2021,CA,Winnipeg,pm10,22,2,7,3,16.36
09-09-2021,CA,Winnipeg,pm10,24,1,15,4,74.76
25-09-2021,CA,Winnipeg,pm10,24,2,7,3,23.03
23-11-2021,CA,Winnipeg,pm10,24,1,7,4,26.3
31-12-2020,CA,Winnipeg,pm10,24,3,5,4,5.63
18-01-2021,CA,Winnipeg,pm10,24,3,5,4,3.32
26-01-2021,CA,Winnipeg,pm10,24,3,5,4,3.41
01-05-2021,CA,Winnipeg,pm10,24,3,8,5,17.32
13-07-2021,CA,Winnipeg,pm10,24,2,11,5,59.98
30-08-2021,CA,Winnipeg,pm10,24,1,18,4,104.57
13-02-2021,CA,Winnipeg,pm10,24,3,5,4,2.59
04-04-2021,CA,Winnipeg,pm10,24,2,5,3,7.75
19-04-2021,CA,Winnipeg,pm10,24,2,5,3,4.33
24-06-2021,CA,Winnipeg,pm10,24,3,6,5,11.3
17-07-2021,CA,Winnipeg,pm10,24,3,7,6,17.37
27-07-2021,CA,Winnipeg,pm10,24,1,10,5,63.46
09-01-2021,CA,Winnipeg,pm10,24,1,4,3,5.14
30-01-2021,CA,Winnipeg,pm10,24,3,5,4,2.01
08-02-2021,CA,Winnipeg,pm10,24,3,4,3,1.45
22-06-2021,CA,Winnipeg,pm10,24,2,5,3,7.83
29-07-2021,CA,Winnipeg,pm10,24,3,14,7,70.85
02-07-2021,CA,Winnipeg,pm10,24,4,9,5,27.83
26-08-2021,CA,Winnipeg,pm10,23,2,9,3,30.67
08-11-2021,CA,Winnipeg,pm10,24,2,6,4,11.3
02-10-2021,CA,Winnipeg,pm10,21,1,26,4,279.57
09-11-2021,CA,Winnipeg,pm10,24,3,9,5,18.19
08-01-2021,CA,Winnipeg,pm10,24,3,6,5,8.68
20-02-2021,CA,Winnipeg,pm10,24,2,5,4,10.36
08-03-2021,CA,Winnipeg,pm10,24,3,6,4,11.58
11-04-2021,CA,Winnipeg,pm10,24,2,7,4,12.1
13-05-2021,CA,Winnipeg,pm10,24,2,9,5,30.42
15-09-2021,CA,Winnipeg,pm10,24,3,6,5,6.3
31-10-2021,CA,Winnipeg,pm10,24,2,4,3,4.76
04-12-2021,CA,Winnipeg,pm10,24,3,8,4,18.19
20-01-2021,CA,Winnipeg,pm10,23,1,7,3,33.4
07-04-2021,CA,Winnipeg,pm10,24,3,13,5,72.01
13-04-2021,CA,Winnipeg,pm10,24,3,5,4,2.83
08-07-2021,CA,Winnipeg,pm10,24,2,6,4,10.36
17-08-2021,CA,Winnipeg,pm10,23,2,9,6,36.56
20-08-2021,CA,Winnipeg,pm10,17,1,7,3,46.18
02-01-2021,CA,Winnipeg,pm10,23,2,4,3,3
07-02-2021,CA,Winnipeg,pm10,24,3,5,3,3.48
03-03-2021,CA,Winnipeg,pm10,24,3,8,5,15.63
16-05-2021,CA,Winnipeg,pm10,24,1,11,3,35.63
16-11-2021,CA,Winnipeg,pm10,22,1,5,2,21.13
03-02-2021,CA,Winnipeg,pm10,24,2,5,3,9.11
17-03-2021,CA,Winnipeg,pm10,24,3,6,5,6.67
21-07-2021,CA,Winnipeg,pm10,15,6,13,9,26.38
30-11-2021,CA,Winnipeg,pm10,24,2,8,3,22.01
25-06-2021,CA,Winnipeg,pm10,24,3,6,5,6.94
06-11-2021,CA,Winnipeg,pm10,23,2,8,4,18.02
07-03-2021,CA,Winnipeg,pm10,23,2,7,5,22.57
20-05-2021,CA,Winnipeg,pm10,24,1,5,3,11.01
05-07-2021,CA,Winnipeg,pm10,24,3,8,4,18.1
30-07-2021,CA,Winnipeg,pm10,24,3,11,7,34.13
27-11-2021,CA,Winnipeg,pm10,24,2,8,4,26.94
12-02-2021,CA,Winnipeg,pm10,24,3,5,4,4.76
22-02-2021,CA,Winnipeg,pm10,23,1,5,5,21.19
12-04-2021,CA,Winnipeg,pm10,24,2,5,3,3.48
27-05-2021,CA,Winnipeg,pm10,24,1,6,3,12.75
05-06-2021,CA,Winnipeg,pm10,22,1,12,4,50.48
21-09-2021,CA,Winnipeg,pm10,24,1,9,3,42.83
17-01-2021,CA,Winnipeg,pm10,24,2,5,3,7.75
31-01-2021,CA,Winnipeg,pm10,24,3,5,4,5.14
29-05-2021,CA,Winnipeg,pm10,24,2,6,4,11.72
06-06-2021,CA,Winnipeg,pm10,18,1,9,4,49.41
18-08-2021,CA,Winnipeg,pm10,22,1,10,6,68.74
18-09-2021,CA,Winnipeg,pm10,24,1,6,4,17.37
13-03-2021,CA,Winnipeg,pm10,24,3,8,5,15.05
12-08-2021,CA,Winnipeg,pm10,24,2,5,4,5.43
29-11-2021,CA,Winnipeg,pm10,24,2,7,4,17.37
14-02-2021,CA,Winnipeg,pm10,24,3,6,4,5.8
18-05-2021,CA,Winnipeg,pm10,24,3,8,5,17.32
07-06-2021,CA,Winnipeg,pm10,24,2,7,4,17.66
10-08-2021,CA,Winnipeg,pm10,22,1,9,3,51.88
19-08-2021,CA,Winnipeg,pm10,23,1,9,4,29.92
05-02-2021,CA,Winnipeg,pm10,24,3,5,4,4.93
19-07-2021,CA,Winnipeg,pm10,15,4,20,9,274.1
07-08-2021,CA,Winnipeg,pm10,24,3,10,7,32.59
22-11-2021,CA,Winnipeg,pm10,19,3,7,4,18.42
07-11-2021,CA,Winnipeg,pm10,24,3,7,4,9.55
04-02-2021,CA,Winnipeg,pm10,24,2,4,3,3.41
18-02-2021,CA,Winnipeg,pm10,24,3,5,4,4.76
09-04-2021,CA,Winnipeg,pm10,24,2,6,4,11.23
23-04-2021,CA,Winnipeg,pm10,24,3,5,4,2.16
03-06-2021,CA,Winnipeg,pm10,24,1,12,4,64.76
05-09-2021,CA,Winnipeg,pm10,22,2,6,4,10.41
22-01-2021,CA,Winnipeg,pm10,24,2,5,3,6.5
02-04-2021,CA,Winnipeg,pm10,24,4,10,6,26.88
08-04-2021,CA,Winnipeg,pm10,24,2,5,3,8.68
27-06-2021,CA,Winnipeg,pm10,24,3,7,4,11.88
23-02-2021,CA,Winnipeg,pm10,24,3,5,4,6.09
19-03-2021,CA,Winnipeg,pm10,24,3,7,4,14.71
25-11-2021,CA,Winnipeg,pm10,24,3,9,5,19.71
24-01-2021,CA,Winnipeg,pm10,24,3,5,4,3.41
20-03-2021,CA,Winnipeg,pm10,24,2,6,4,14.18
04-07-2021,CA,Winnipeg,pm10,24,2,7,4,17.97
31-07-2021,CA,Winnipeg,pm10,24,2,12,5,46.88
05-11-2021,CA,Winnipeg,pm10,16,3,6,4,7.33
30-09-2021,CA,Winnipeg,pm10,24,3,9,6,27.54
03-08-2021,CA,Winnipeg,pm10,21,7,13,9,27.14
10-09-2021,CA,Winnipeg,pm10,24,2,10,4,46.88
15-02-2021,CA,Winnipeg,pm10,24,2,5,3,4.57
25-03-2021,CA,Winnipeg,pm10,24,3,7,4,11.29
14-04-2021,CA,Winnipeg,pm10,24,3,4,3,2.16
03-05-2021,CA,Winnipeg,pm10,24,3,5,4,4.35
31-05-2021,CA,Winnipeg,pm10,23,1,9,3,26.05
19-06-2021,CA,Winnipeg,pm10,24,2,5,3,5.14
14-09-2021,CA,Winnipeg,pm10,22,1,10,4,35.69
20-09-2021,CA,Winnipeg,pm10,24,1,8,4,37.32
01-09-2021,CA,Winnipeg,pm10,24,2,7,4,23.41
02-09-2021,CA,Winnipeg,pm10,24,3,7,4,9.4
05-03-2021,CA,Winnipeg,pm10,24,3,9,4,16.45
21-04-2021,CA,Winnipeg,pm10,24,2,6,3,7.81
30-04-2021,CA,Winnipeg,pm10,21,1,6,3,23.57
09-05-2021,CA,Winnipeg,pm10,24,2,7,4,17.66
17-06-2021,CA,Winnipeg,pm10,23,1,7,3,25.22
15-07-2021,CA,Winnipeg,pm10,24,3,12,6,30.14
02-11-2021,CA,Winnipeg,pm10,23,2,4,3,3.4
14-07-2021,CA,Winnipeg,pressure,24,1015.2,1019,1017.6,19.12
20-02-2021,CA,Winnipeg,pressure,48,1009.8,1017.9,1010.8,57.42
23-02-2021,CA,Winnipeg,pressure,42,997.9,1014.2,1004.3,217.69
26-02-2021,CA,Winnipeg,pressure,38,994.9,1008.4,996.9,125.73
10-05-2021,CA,Winnipeg,pressure,24,1024.7,1027.7,1026.1,8.98
11-05-2021,CA,Winnipeg,pressure,22,1023.3,1027,1025.3,17.56
05-06-2021,CA,Winnipeg,pressure,24,994.9,1003.7,1001.7,109.45
25-06-2021,CA,Winnipeg,pressure,9,1010.4,1012.1,1011.1,4.83
17-09-2021,CA,Winnipeg,pressure,24,1007.5,1018.6,1015.7,144.26
07-03-2021,CA,Winnipeg,pressure,45,1004,1015.6,1008.1,152.19
03-04-2021,CA,Winnipeg,pressure,48,1015.2,1020.7,1017.6,29.07
25-05-2021,CA,Winnipeg,pressure,24,996.6,1014.5,997.9,306.3
27-06-2021,CA,Winnipeg,pressure,22,1011.5,1015.9,1012.8,17.6
07-11-2021,CA,Winnipeg,pressure,24,1009.1,1011.5,1010.4,6.6
23-01-2021,CA,Winnipeg,pressure,23,1011.2,1017.6,1014.9,51.84
13-03-2021,CA,Winnipeg,pressure,46,1020.3,1032.8,1026.8,153.14
20-03-2021,CA,Winnipeg,pressure,48,1004.3,1015.2,1009.5,147.79
28-03-2021,CA,Winnipeg,pressure,46,1003.3,1019.6,1016.5,293.54
